filepath,label,video_id,subset
/content/extracted_images/train/Senang/BISINDO_Senang_002_frame1.jpg,Senang,BISINDO_Senang_002,train
/content/extracted_images/train/Senang/BISINDO_Senang_002_frame2.jpg,Senang,BISINDO_Senang_002,train
/content/extracted_images/train/Senang/BISINDO_Senang_002_frame3.jpg,Senang,BISINDO_Senang_002,train
/content/extracted_images/train/Senang/BISINDO_Senang_042_frame1.jpg,Senang,BISINDO_Senang_042,train
/content/extracted_images/train/Senang/BISINDO_Senang_042_frame2.jpg,Senang,BISINDO_Senang_042,train
/content/extracted_images/train/Senang/BISINDO_Senang_042_frame3.jpg,Senang,BISINDO_Senang_042,train
/content/extracted_images/train/Senang/BISINDO_Senang_046_frame1.jpg,Senang,BISINDO_Senang_046,train
/content/extracted_images/train/Senang/BISINDO_Senang_046_frame2.jpg,Senang,BISINDO_Senang_046,train
/content/extracted_images/train/Senang/BISINDO_Senang_046_frame3.jpg,Senang,BISINDO_Senang_046,train
/content/extracted_images/train/Senang/BISINDO_Senang_010_frame1.jpg,Senang,BISINDO_Senang_010,train
/content/extracted_images/train/Senang/BISINDO_Senang_010_frame2.jpg,Senang,BISINDO_Senang_010,train
/content/extracted_images/train/Senang/BISINDO_Senang_010_frame3.jpg,Senang,BISINDO_Senang_010,train
/content/extracted_images/train/Senang/BISINDO_Senang_013_frame1.jpg,Senang,BISINDO_Senang_013,train
/content/extracted_images/train/Senang/BISINDO_Senang_013_frame2.jpg,Senang,BISINDO_Senang_013,train
/content/extracted_images/train/Senang/BISINDO_Senang_013_frame3.jpg,Senang,BISINDO_Senang_013,train
/content/extracted_images/train/Senang/BISINDO_Senang_006_frame1.jpg,Senang,BISINDO_Senang_006,train
/content/extracted_images/train/Senang/BISINDO_Senang_006_frame2.jpg,Senang,BISINDO_Senang_006,train
/content/extracted_images/train/Senang/BISINDO_Senang_006_frame3.jpg,Senang,BISINDO_Senang_006,train
/content/extracted_images/train/Senang/BISINDO_Senang_021_frame1.jpg,Senang,BISINDO_Senang_021,train
/content/extracted_images/train/Senang/BISINDO_Senang_021_frame2.jpg,Senang,BISINDO_Senang_021,train
/content/extracted_images/train/Senang/BISINDO_Senang_021_frame3.jpg,Senang,BISINDO_Senang_021,train
/content/extracted_images/train/Senang/BISINDO_Senang_027_frame1.jpg,Senang,BISINDO_Senang_027,train
/content/extracted_images/train/Senang/BISINDO_Senang_027_frame2.jpg,Senang,BISINDO_Senang_027,train
/content/extracted_images/train/Senang/BISINDO_Senang_027_frame3.jpg,Senang,BISINDO_Senang_027,train
/content/extracted_images/train/Senang/BISINDO_Senang_001_frame1.jpg,Senang,BISINDO_Senang_001,train
/content/extracted_images/train/Senang/BISINDO_Senang_001_frame2.jpg,Senang,BISINDO_Senang_001,train
/content/extracted_images/train/Senang/BISINDO_Senang_001_frame3.jpg,Senang,BISINDO_Senang_001,train
/content/extracted_images/train/Senang/BISINDO_Senang_038_frame1.jpg,Senang,BISINDO_Senang_038,train
/content/extracted_images/train/Senang/BISINDO_Senang_038_frame2.jpg,Senang,BISINDO_Senang_038,train
/content/extracted_images/train/Senang/BISINDO_Senang_038_frame3.jpg,Senang,BISINDO_Senang_038,train
/content/extracted_images/train/Senang/BISINDO_Senang_012_frame1.jpg,Senang,BISINDO_Senang_012,train
/content/extracted_images/train/Senang/BISINDO_Senang_012_frame2.jpg,Senang,BISINDO_Senang_012,train
/content/extracted_images/train/Senang/BISINDO_Senang_012_frame3.jpg,Senang,BISINDO_Senang_012,train
/content/extracted_images/train/Senang/BISINDO_Senang_023_frame1.jpg,Senang,BISINDO_Senang_023,train
/content/extracted_images/train/Senang/BISINDO_Senang_023_frame2.jpg,Senang,BISINDO_Senang_023,train
/content/extracted_images/train/Senang/BISINDO_Senang_023_frame3.jpg,Senang,BISINDO_Senang_023,train
/content/extracted_images/train/Senang/BISINDO_Senang_009_frame1.jpg,Senang,BISINDO_Senang_009,train
/content/extracted_images/train/Senang/BISINDO_Senang_009_frame2.jpg,Senang,BISINDO_Senang_009,train
/content/extracted_images/train/Senang/BISINDO_Senang_009_frame3.jpg,Senang,BISINDO_Senang_009,train
/content/extracted_images/train/Senang/BISINDO_Senang_039_frame1.jpg,Senang,BISINDO_Senang_039,train
/content/extracted_images/train/Senang/BISINDO_Senang_039_frame2.jpg,Senang,BISINDO_Senang_039,train
/content/extracted_images/train/Senang/BISINDO_Senang_039_frame3.jpg,Senang,BISINDO_Senang_039,train
/content/extracted_images/train/Senang/BISINDO_Senang_043_frame1.jpg,Senang,BISINDO_Senang_043,train
/content/extracted_images/train/Senang/BISINDO_Senang_043_frame2.jpg,Senang,BISINDO_Senang_043,train
/content/extracted_images/train/Senang/BISINDO_Senang_043_frame3.jpg,Senang,BISINDO_Senang_043,train
/content/extracted_images/train/Senang/BISINDO_Senang_037_frame1.jpg,Senang,BISINDO_Senang_037,train
/content/extracted_images/train/Senang/BISINDO_Senang_037_frame2.jpg,Senang,BISINDO_Senang_037,train
/content/extracted_images/train/Senang/BISINDO_Senang_037_frame3.jpg,Senang,BISINDO_Senang_037,train
/content/extracted_images/train/Senang/BISINDO_Senang_024_frame1.jpg,Senang,BISINDO_Senang_024,train
/content/extracted_images/train/Senang/BISINDO_Senang_024_frame2.jpg,Senang,BISINDO_Senang_024,train
/content/extracted_images/train/Senang/BISINDO_Senang_024_frame3.jpg,Senang,BISINDO_Senang_024,train
/content/extracted_images/train/Senang/BISINDO_Senang_028_frame1.jpg,Senang,BISINDO_Senang_028,train
/content/extracted_images/train/Senang/BISINDO_Senang_028_frame2.jpg,Senang,BISINDO_Senang_028,train
/content/extracted_images/train/Senang/BISINDO_Senang_028_frame3.jpg,Senang,BISINDO_Senang_028,train
/content/extracted_images/train/Senang/BISINDO_Senang_029_frame1.jpg,Senang,BISINDO_Senang_029,train
/content/extracted_images/train/Senang/BISINDO_Senang_029_frame2.jpg,Senang,BISINDO_Senang_029,train
/content/extracted_images/train/Senang/BISINDO_Senang_029_frame3.jpg,Senang,BISINDO_Senang_029,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_032_frame1.jpg,Mereka,BISINDO_Mereka_032,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_032_frame2.jpg,Mereka,BISINDO_Mereka_032,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_032_frame3.jpg,Mereka,BISINDO_Mereka_032,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_042_frame1.jpg,Mereka,BISINDO_Mereka_042,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_042_frame2.jpg,Mereka,BISINDO_Mereka_042,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_042_frame3.jpg,Mereka,BISINDO_Mereka_042,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_017_frame1.jpg,Mereka,BISINDO_Mereka_017,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_017_frame2.jpg,Mereka,BISINDO_Mereka_017,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_017_frame3.jpg,Mereka,BISINDO_Mereka_017,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_011_frame1.jpg,Mereka,BISINDO_Mereka_011,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_011_frame2.jpg,Mereka,BISINDO_Mereka_011,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_011_frame3.jpg,Mereka,BISINDO_Mereka_011,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_036_frame1.jpg,Mereka,BISINDO_Mereka_036,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_036_frame2.jpg,Mereka,BISINDO_Mereka_036,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_036_frame3.jpg,Mereka,BISINDO_Mereka_036,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_018_frame1.jpg,Mereka,BISINDO_Mereka_018,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_018_frame2.jpg,Mereka,BISINDO_Mereka_018,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_018_frame3.jpg,Mereka,BISINDO_Mereka_018,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_050_frame1.jpg,Mereka,BISINDO_Mereka_050,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_050_frame2.jpg,Mereka,BISINDO_Mereka_050,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_050_frame3.jpg,Mereka,BISINDO_Mereka_050,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_008_frame1.jpg,Mereka,BISINDO_Mereka_008,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_008_frame2.jpg,Mereka,BISINDO_Mereka_008,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_008_frame3.jpg,Mereka,BISINDO_Mereka_008,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_004_frame1.jpg,Mereka,BISINDO_Mereka_004,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_004_frame2.jpg,Mereka,BISINDO_Mereka_004,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_004_frame3.jpg,Mereka,BISINDO_Mereka_004,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_038_frame1.jpg,Mereka,BISINDO_Mereka_038,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_038_frame2.jpg,Mereka,BISINDO_Mereka_038,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_038_frame3.jpg,Mereka,BISINDO_Mereka_038,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_023_frame1.jpg,Mereka,BISINDO_Mereka_023,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_023_frame2.jpg,Mereka,BISINDO_Mereka_023,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_023_frame3.jpg,Mereka,BISINDO_Mereka_023,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_048_frame1.jpg,Mereka,BISINDO_Mereka_048,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_048_frame2.jpg,Mereka,BISINDO_Mereka_048,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_048_frame3.jpg,Mereka,BISINDO_Mereka_048,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_039_frame1.jpg,Mereka,BISINDO_Mereka_039,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_039_frame2.jpg,Mereka,BISINDO_Mereka_039,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_039_frame3.jpg,Mereka,BISINDO_Mereka_039,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_029_frame1.jpg,Mereka,BISINDO_Mereka_029,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_029_frame2.jpg,Mereka,BISINDO_Mereka_029,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_029_frame3.jpg,Mereka,BISINDO_Mereka_029,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_027_frame1.jpg,Mereka,BISINDO_Mereka_027,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_027_frame2.jpg,Mereka,BISINDO_Mereka_027,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_027_frame3.jpg,Mereka,BISINDO_Mereka_027,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_033_frame1.jpg,Mereka,BISINDO_Mereka_033,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_033_frame2.jpg,Mereka,BISINDO_Mereka_033,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_033_frame3.jpg,Mereka,BISINDO_Mereka_033,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_009_frame1.jpg,Mereka,BISINDO_Mereka_009,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_009_frame2.jpg,Mereka,BISINDO_Mereka_009,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_009_frame3.jpg,Mereka,BISINDO_Mereka_009,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_001_frame1.jpg,Mereka,BISINDO_Mereka_001,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_001_frame2.jpg,Mereka,BISINDO_Mereka_001,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_001_frame3.jpg,Mereka,BISINDO_Mereka_001,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_020_frame1.jpg,Mereka,BISINDO_Mereka_020,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_020_frame2.jpg,Mereka,BISINDO_Mereka_020,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_020_frame3.jpg,Mereka,BISINDO_Mereka_020,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_031_frame1.jpg,Mereka,BISINDO_Mereka_031,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_031_frame2.jpg,Mereka,BISINDO_Mereka_031,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_031_frame3.jpg,Mereka,BISINDO_Mereka_031,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_041_frame1.jpg,Mereka,BISINDO_Mereka_041,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_041_frame2.jpg,Mereka,BISINDO_Mereka_041,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_041_frame3.jpg,Mereka,BISINDO_Mereka_041,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_013_frame1.jpg,Mereka,BISINDO_Mereka_013,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_013_frame2.jpg,Mereka,BISINDO_Mereka_013,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_013_frame3.jpg,Mereka,BISINDO_Mereka_013,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_012_frame1.jpg,Mereka,BISINDO_Mereka_012,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_012_frame2.jpg,Mereka,BISINDO_Mereka_012,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_012_frame3.jpg,Mereka,BISINDO_Mereka_012,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_014_frame1.jpg,Mereka,BISINDO_Mereka_014,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_014_frame2.jpg,Mereka,BISINDO_Mereka_014,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_014_frame3.jpg,Mereka,BISINDO_Mereka_014,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_015_frame1.jpg,Mereka,BISINDO_Mereka_015,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_015_frame2.jpg,Mereka,BISINDO_Mereka_015,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_015_frame3.jpg,Mereka,BISINDO_Mereka_015,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_007_frame1.jpg,Mereka,BISINDO_Mereka_007,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_007_frame2.jpg,Mereka,BISINDO_Mereka_007,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_007_frame3.jpg,Mereka,BISINDO_Mereka_007,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_025_frame1.jpg,Mereka,BISINDO_Mereka_025,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_025_frame2.jpg,Mereka,BISINDO_Mereka_025,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_025_frame3.jpg,Mereka,BISINDO_Mereka_025,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_022_frame1.jpg,Mereka,BISINDO_Mereka_022,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_022_frame2.jpg,Mereka,BISINDO_Mereka_022,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_022_frame3.jpg,Mereka,BISINDO_Mereka_022,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_047_frame1.jpg,Mereka,BISINDO_Mereka_047,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_047_frame2.jpg,Mereka,BISINDO_Mereka_047,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_047_frame3.jpg,Mereka,BISINDO_Mereka_047,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_003_frame1.jpg,Mereka,BISINDO_Mereka_003,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_003_frame2.jpg,Mereka,BISINDO_Mereka_003,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_003_frame3.jpg,Mereka,BISINDO_Mereka_003,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_044_frame1.jpg,Mereka,BISINDO_Mereka_044,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_044_frame2.jpg,Mereka,BISINDO_Mereka_044,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_044_frame3.jpg,Mereka,BISINDO_Mereka_044,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_016_frame1.jpg,Mereka,BISINDO_Mereka_016,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_016_frame2.jpg,Mereka,BISINDO_Mereka_016,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_016_frame3.jpg,Mereka,BISINDO_Mereka_016,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_040_frame1.jpg,Mereka,BISINDO_Mereka_040,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_040_frame2.jpg,Mereka,BISINDO_Mereka_040,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_040_frame3.jpg,Mereka,BISINDO_Mereka_040,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_028_frame1.jpg,Mereka,BISINDO_Mereka_028,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_028_frame2.jpg,Mereka,BISINDO_Mereka_028,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_028_frame3.jpg,Mereka,BISINDO_Mereka_028,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_049_frame1.jpg,Mereka,BISINDO_Mereka_049,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_049_frame2.jpg,Mereka,BISINDO_Mereka_049,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_049_frame3.jpg,Mereka,BISINDO_Mereka_049,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_037_frame1.jpg,Mereka,BISINDO_Mereka_037,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_037_frame2.jpg,Mereka,BISINDO_Mereka_037,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_037_frame3.jpg,Mereka,BISINDO_Mereka_037,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_035_frame1.jpg,Mereka,BISINDO_Mereka_035,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_035_frame2.jpg,Mereka,BISINDO_Mereka_035,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_035_frame3.jpg,Mereka,BISINDO_Mereka_035,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_002_frame1.jpg,Mereka,BISINDO_Mereka_002,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_002_frame2.jpg,Mereka,BISINDO_Mereka_002,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_002_frame3.jpg,Mereka,BISINDO_Mereka_002,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_021_frame1.jpg,Mereka,BISINDO_Mereka_021,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_021_frame2.jpg,Mereka,BISINDO_Mereka_021,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_021_frame3.jpg,Mereka,BISINDO_Mereka_021,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_005_frame1.jpg,Mereka,BISINDO_Mereka_005,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_005_frame2.jpg,Mereka,BISINDO_Mereka_005,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_005_frame3.jpg,Mereka,BISINDO_Mereka_005,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_006_frame1.jpg,Mereka,BISINDO_Mereka_006,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_006_frame2.jpg,Mereka,BISINDO_Mereka_006,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_006_frame3.jpg,Mereka,BISINDO_Mereka_006,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_019_frame1.jpg,Mereka,BISINDO_Mereka_019,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_019_frame2.jpg,Mereka,BISINDO_Mereka_019,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_019_frame3.jpg,Mereka,BISINDO_Mereka_019,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_010_frame1.jpg,Mereka,BISINDO_Mereka_010,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_010_frame2.jpg,Mereka,BISINDO_Mereka_010,train
/content/extracted_images/train/Mereka/BISINDO_Mereka_010_frame3.jpg,Mereka,BISINDO_Mereka_010,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_009_frame1.jpg,Melihat,BISINDO_Melihat_009,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_009_frame2.jpg,Melihat,BISINDO_Melihat_009,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_009_frame3.jpg,Melihat,BISINDO_Melihat_009,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_019_frame1.jpg,Melihat,BISINDO_Melihat_019,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_019_frame2.jpg,Melihat,BISINDO_Melihat_019,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_019_frame3.jpg,Melihat,BISINDO_Melihat_019,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_050_frame1.jpg,Melihat,BISINDO_Melihat_050,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_050_frame2.jpg,Melihat,BISINDO_Melihat_050,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_050_frame3.jpg,Melihat,BISINDO_Melihat_050,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_022_frame1.jpg,Melihat,BISINDO_Melihat_022,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_022_frame2.jpg,Melihat,BISINDO_Melihat_022,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_022_frame3.jpg,Melihat,BISINDO_Melihat_022,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_028_frame1.jpg,Melihat,BISINDO_Melihat_028,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_028_frame2.jpg,Melihat,BISINDO_Melihat_028,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_028_frame3.jpg,Melihat,BISINDO_Melihat_028,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_039_frame1.jpg,Melihat,BISINDO_Melihat_039,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_039_frame2.jpg,Melihat,BISINDO_Melihat_039,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_039_frame3.jpg,Melihat,BISINDO_Melihat_039,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_015_frame1.jpg,Melihat,BISINDO_Melihat_015,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_015_frame2.jpg,Melihat,BISINDO_Melihat_015,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_015_frame3.jpg,Melihat,BISINDO_Melihat_015,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_008_frame1.jpg,Melihat,BISINDO_Melihat_008,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_008_frame2.jpg,Melihat,BISINDO_Melihat_008,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_008_frame3.jpg,Melihat,BISINDO_Melihat_008,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_030_frame1.jpg,Melihat,BISINDO_Melihat_030,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_030_frame2.jpg,Melihat,BISINDO_Melihat_030,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_030_frame3.jpg,Melihat,BISINDO_Melihat_030,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_011_frame1.jpg,Melihat,BISINDO_Melihat_011,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_011_frame2.jpg,Melihat,BISINDO_Melihat_011,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_011_frame3.jpg,Melihat,BISINDO_Melihat_011,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_047_frame1.jpg,Melihat,BISINDO_Melihat_047,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_047_frame2.jpg,Melihat,BISINDO_Melihat_047,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_047_frame3.jpg,Melihat,BISINDO_Melihat_047,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_016_frame1.jpg,Melihat,BISINDO_Melihat_016,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_016_frame2.jpg,Melihat,BISINDO_Melihat_016,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_016_frame3.jpg,Melihat,BISINDO_Melihat_016,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_027_frame1.jpg,Melihat,BISINDO_Melihat_027,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_027_frame2.jpg,Melihat,BISINDO_Melihat_027,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_027_frame3.jpg,Melihat,BISINDO_Melihat_027,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_023_frame1.jpg,Melihat,BISINDO_Melihat_023,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_023_frame2.jpg,Melihat,BISINDO_Melihat_023,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_023_frame3.jpg,Melihat,BISINDO_Melihat_023,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_032_frame1.jpg,Melihat,BISINDO_Melihat_032,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_032_frame2.jpg,Melihat,BISINDO_Melihat_032,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_032_frame3.jpg,Melihat,BISINDO_Melihat_032,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_033_frame1.jpg,Melihat,BISINDO_Melihat_033,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_033_frame2.jpg,Melihat,BISINDO_Melihat_033,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_033_frame3.jpg,Melihat,BISINDO_Melihat_033,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_017_frame1.jpg,Melihat,BISINDO_Melihat_017,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_017_frame2.jpg,Melihat,BISINDO_Melihat_017,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_017_frame3.jpg,Melihat,BISINDO_Melihat_017,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_043_frame1.jpg,Melihat,BISINDO_Melihat_043,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_043_frame2.jpg,Melihat,BISINDO_Melihat_043,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_043_frame3.jpg,Melihat,BISINDO_Melihat_043,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_012_frame1.jpg,Melihat,BISINDO_Melihat_012,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_012_frame2.jpg,Melihat,BISINDO_Melihat_012,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_012_frame3.jpg,Melihat,BISINDO_Melihat_012,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_045_frame1.jpg,Melihat,BISINDO_Melihat_045,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_045_frame2.jpg,Melihat,BISINDO_Melihat_045,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_045_frame3.jpg,Melihat,BISINDO_Melihat_045,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_024_frame1.jpg,Melihat,BISINDO_Melihat_024,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_024_frame2.jpg,Melihat,BISINDO_Melihat_024,train
/content/extracted_images/train/Melihat/BISINDO_Melihat_024_frame3.jpg,Melihat,BISINDO_Melihat_024,train
